"Territorial Unit","Year","Sex","Age","Severely Limited"
"Sweden","2008","Women","25-29","0.019"
"Sweden","2008","Women","30-34","0.036"
"Sweden","2008","Women","35-39","0.061"
"Sweden","2008","Women","40-44","0.069"
"Sweden","2008","Women","45-49","0.062"
"Sweden","2008","Women","50-54","0.108"
"Sweden","2008","Women","55-59","0.103"
"Sweden","2008","Women","60-64","0.124"
"Sweden","2008","Women","65-69","0.106"
"Sweden","2008","Women","70-74","0.159"
"Sweden","2008","Women","75-79","0.1"
"Sweden","2008","Women","80-84","0.215"
"Sweden","2008","Women","85+","0.245"
"Sweden","2008","Men","16-19","0.009"
"Sweden","2008","Men","20-24","0.012"
"Sweden","2008","Men","25-29","0.014"
"Sweden","2008","Men","30-34","0.007"
"Sweden","2008","Men","35-39","0.018"
"Sweden","2008","Men","40-44","0.037"
"Sweden","2008","Men","45-49","0.063"
"Sweden","2008","Men","50-54","0.055"
"Sweden","2008","Men","55-59","0.087"
"Sweden","2008","Men","60-64","0.091"
"Sweden","2008","Men","65-69","0.07"
"Sweden","2008","Men","70-74","0.08"
"Sweden","2008","Men","75-79","0.1"
"Sweden","2008","Men","80-84","0.149"
"Sweden","2008","Men","85+","0.198"
"United Kingdom","2008","Women","16-19","0.018"
"United Kingdom","2008","Women","20-24","0.019"
"United Kingdom","2008","Women","25-29","0.027"
"United Kingdom","2008","Women","30-34","0.023"
"United Kingdom","2008","Women","35-39","0.028"
"United Kingdom","2008","Women","40-44","0.075"
"United Kingdom","2008","Women","45-49","0.073"
"United Kingdom","2008","Women","50-54","0.099"
"United Kingdom","2008","Women","55-59","0.102"
"United Kingdom","2008","Women","60-64","0.109"
"United Kingdom","2008","Women","65-69","0.154"
"United Kingdom","2008","Women","70-74","0.14"
"United Kingdom","2008","Women","75-79","0.235"
"United Kingdom","2008","Women","80-84","0.229"
"United Kingdom","2008","Women","85+","0.345"
"United Kingdom","2008","Men","16-19","0.014"
"United Kingdom","2008","Men","20-24","0.024"
"United Kingdom","2008","Men","25-29","0.014"
"United Kingdom","2008","Men","30-34","0.039"
"United Kingdom","2008","Men","35-39","0.056"
"United Kingdom","2008","Men","40-44","0.04"
"United Kingdom","2008","Men","45-49","0.074"
"United Kingdom","2008","Men","50-54","0.083"
"United Kingdom","2008","Men","55-59","0.108"
"United Kingdom","2008","Men","60-64","0.146"
"United Kingdom","2008","Men","65-69","0.13"
"United Kingdom","2008","Men","70-74","0.183"
"United Kingdom","2008","Men","75-79","0.177"
"United Kingdom","2008","Men","80-84","0.208"
"United Kingdom","2008","Men","85+","0.295"
"Austria","2009","Women","16-19","0.008"
"Austria","2009","Women","20-24","0.016"
"Austria","2009","Women","25-29","0.019"
"Austria","2009","Women","30-34","0.022"
"Austria","2009","Women","35-39","0.02"
"Austria","2009","Women","40-44","0.037"
"Austria","2009","Women","45-49","0.098"
"Austria","2009","Women","50-54","0.115"
"Austria","2009","Women","55-59","0.123"
"Austria","2009","Women","60-64","0.136"
"Austria","2009","Women","65-69","0.15"
"Austria","2009","Women","70-74","0.181"
"Austria","2009","Women","75-79","0.32"
"Austria","2009","Women","80-84","0.36"
"Austria","2009","Women","85+","0.508"
"Austria","2009","Men","16-19","0.018"
"Austria","2009","Men","20-24","0.037"
"Austria","2009","Men","25-29","0.031"
"Austria","2009","Men","30-34","0.036"
"Austria","2009","Men","35-39","0.036"
"Austria","2009","Men","40-44","0.063"
"Austria","2009","Men","45-49","0.062"
"Austria","2009","Men","50-54","0.09"
"Austria","2009","Men","55-59","0.133"
"Austria","2009","Men","60-64","0.116"
"Austria","2009","Men","65-69","0.124"
"Austria","2009","Men","70-74","0.164"
"Austria","2009","Men","75-79","0.206"
"Austria","2009","Men","80-84","0.281"
"Austria","2009","Men","85+","0.389"
"Belgium","2009","Women","16-19","0.007"
"Belgium","2009","Women","20-24","0.019"
"Belgium","2009","Women","25-29","0.021"
"Belgium","2009","Women","30-34","0.023"
"Belgium","2009","Women","35-39","0.056"
"Belgium","2009","Women","40-44","0.048"
"Belgium","2009","Women","45-49","0.093"
"Belgium","2009","Women","50-54","0.074"
"Belgium","2009","Women","55-59","0.096"
"Belgium","2009","Women","60-64","0.094"
"Belgium","2009","Women","65-69","0.108"
"Belgium","2009","Women","70-74","0.148"
"Belgium","2009","Women","75-79","0.153"
"Belgium","2009","Women","80-84","0.264"
"Belgium","2009","Women","85+","0.314"
"Belgium","2009","Men","16-19","0.005"
"Belgium","2009","Men","20-24","0.023"
"Belgium","2009","Men","25-29","0.022"
"Belgium","2009","Men","30-34","0.038"
"Belgium","2009","Men","35-39","0.038"
"Belgium","2009","Men","40-44","0.065"
"Belgium","2009","Men","45-49","0.046"
"Belgium","2009","Men","50-54","0.092"
"Belgium","2009","Men","55-59","0.097"
"Belgium","2009","Men","60-64","0.1"
"Belgium","2009","Men","65-69","0.09"
"Belgium","2009","Men","70-74","0.12"
"Belgium","2009","Men","75-79","0.147"
"Belgium","2009","Men","80-84","0.162"
"Belgium","2009","Men","85+","0.143"
"Bulgaria","2009","Women","16-19","0.006"
"Bulgaria","2009","Women","20-24","0.001"
"Bulgaria","2009","Women","25-29","0.008"
"Bulgaria","2009","Women","30-34","0.004"
"Bulgaria","2009","Women","35-39","0.018"
"Bulgaria","2009","Women","40-44","0.015"
"Bulgaria","2009","Women","45-49","0.011"
"Bulgaria","2009","Women","50-54","0.025"
"Bulgaria","2009","Women","55-59","0.046"
"Bulgaria","2009","Women","60-64","0.082"
"Bulgaria","2009","Women","65-69","0.092"
"Bulgaria","2009","Women","70-74","0.095"
"Bulgaria","2009","Women","75-79","0.15"
"Bulgaria","2009","Women","80-84","0.193"
"Bulgaria","2009","Women","85+","0.264"
"Bulgaria","2009","Men","16-19","0.001"
"Bulgaria","2009","Men","20-24","0.005"
"Bulgaria","2009","Men","25-29","0.014"
"Bulgaria","2009","Men","30-34","0.006"
"Bulgaria","2009","Men","35-39","0.01"
"Bulgaria","2009","Men","40-44","0.01"
"Bulgaria","2009","Men","45-49","0.028"
"Bulgaria","2009","Men","50-54","0.017"
"Bulgaria","2009","Men","55-59","0.043"
"Bulgaria","2009","Men","60-64","0.053"
"Bulgaria","2009","Men","65-69","0.1"
"Bulgaria","2009","Men","70-74","0.126"
"Bulgaria","2009","Men","75-79","0.133"
"Bulgaria","2009","Men","80-84","0.185"
"Bulgaria","2009","Men","85+","0.283"
"Cyprus","2009","Women","16-19","0"
"Cyprus","2009","Women","20-24","0.018"
"Cyprus","2009","Women","25-29","0.018"
"Cyprus","2009","Women","30-34","0.027"
"Cyprus","2009","Women","35-39","0.014"
"Cyprus","2009","Women","40-44","0.015"
"Cyprus","2009","Women","45-49","0.043"
"Cyprus","2009","Women","50-54","0.055"
"Cyprus","2009","Women","55-59","0.07"
"Cyprus","2009","Women","60-64","0.132"
"Cyprus","2009","Women","65-69","0.113"
"Cyprus","2009","Women","70-74","0.176"
"Cyprus","2009","Women","75-79","0.279"
"Cyprus","2009","Women","80-84","0.384"
"Cyprus","2009","Women","85+","0.479"
"Cyprus","2009","Men","16-19","0.013"
"Cyprus","2009","Men","20-24","0.011"
"Cyprus","2009","Men","25-29","0.022"
"Cyprus","2009","Men","30-34","0.028"
"Cyprus","2009","Men","35-39","0.019"
"Cyprus","2009","Men","40-44","0.041"
"Cyprus","2009","Men","45-49","0.033"
"Cyprus","2009","Men","50-54","0.041"
"Cyprus","2009","Men","55-59","0.108"
"Cyprus","2009","Men","60-64","0.121"
"Cyprus","2009","Men","65-69","0.128"
"Cyprus","2009","Men","70-74","0.113"
"Cyprus","2009","Men","75-79","0.261"
"Cyprus","2009","Men","80-84","0.32"
"Cyprus","2009","Men","85+","0.375"
"Czech Republic","2009","Women","16-19","0.016"
"Czech Republic","2009","Women","20-24","0.012"
"Czech Republic","2009","Women","25-29","0.017"
"Czech Republic","2009","Women","30-34","0.021"
"Czech Republic","2009","Women","35-39","0.021"
"Czech Republic","2009","Women","40-44","0.013"
"Czech Republic","2009","Women","45-49","0.06"
"Czech Republic","2009","Women","50-54","0.062"
"Czech Republic","2009","Women","55-59","0.07"
"Czech Republic","2009","Women","60-64","0.068"
"Czech Republic","2009","Women","65-69","0.071"
"Czech Republic","2009","Women","70-74","0.116"
"Czech Republic","2009","Women","75-79","0.196"
"Czech Republic","2009","Women","80-84","0.257"
"Czech Republic","2009","Women","85+","0.363"
"Czech Republic","2009","Men","16-19","0.023"
"Czech Republic","2009","Men","20-24","0.02"
"Czech Republic","2009","Men","25-29","0.017"
"Czech Republic","2009","Men","30-34","0.019"
"Czech Republic","2009","Men","35-39","0.034"
"Czech Republic","2009","Men","40-44","0.027"
"Czech Republic","2009","Men","45-49","0.049"
"Czech Republic","2009","Men","50-54","0.065"
"Czech Republic","2009","Men","55-59","0.073"
"Czech Republic","2009","Men","60-64","0.08"
"Czech Republic","2009","Men","65-69","0.091"
"Czech Republic","2009","Men","70-74","0.14"
"Czech Republic","2009","Men","75-79","0.142"
"Czech Republic","2009","Men","80-84","0.196"
"Czech Republic","2009","Men","85+","0.284"
"Denmark","2009","Women","16-19","0.027"
"Denmark","2009","Women","20-24","0.058"
"Denmark","2009","Women","25-29","0.045"
"Denmark","2009","Women","30-34","0.044"
"Denmark","2009","Women","35-39","0.054"
"Denmark","2009","Women","40-44","0.077"
"Denmark","2009","Women","45-49","0.081"
"Denmark","2009","Women","50-54","0.096"
"Denmark","2009","Women","55-59","0.085"
"Denmark","2009","Women","60-64","0.157"
"Denmark","2009","Women","65-69","0.069"
"Denmark","2009","Women","70-74","0.102"
"Denmark","2009","Women","75-79","0.123"
"Denmark","2009","Women","80-84","0.205"
"Denmark","2009","Women","85+","0.185"
"Denmark","2009","Men","16-19","0.044"
"Denmark","2009","Men","20-24","0.025"
"Denmark","2009","Men","25-29","0.009"
"Denmark","2009","Men","30-34","0.043"
"Denmark","2009","Men","35-39","0.037"
"Denmark","2009","Men","40-44","0.073"
"Denmark","2009","Men","45-49","0.06"
"Denmark","2009","Men","50-54","0.11"
"Denmark","2009","Men","55-59","0.092"
"Denmark","2009","Men","60-64","0.099"
"Denmark","2009","Men","65-69","0.088"
"Denmark","2009","Men","70-74","0.058"
"Denmark","2009","Men","75-79","0.117"
"Denmark","2009","Men","80-84","0.157"
"Denmark","2009","Men","85+","0.194"
"Estonia","2009","Women","16-19","0.014"
"Estonia","2009","Women","20-24","0.011"
"Estonia","2009","Women","25-29","0.019"
"Estonia","2009","Women","30-34","0.006"
"Estonia","2009","Women","35-39","0.012"
"Estonia","2009","Women","40-44","0.02"
"Estonia","2009","Women","45-49","0.06"
"Estonia","2009","Women","50-54","0.051"
"Estonia","2009","Women","55-59","0.064"
"Estonia","2009","Women","60-64","0.06"
"Estonia","2009","Women","65-69","0.144"
"Estonia","2009","Women","70-74","0.175"
"Estonia","2009","Women","75-79","0.266"
"Estonia","2009","Women","80-84","0.401"
"Estonia","2009","Women","85+","0.398"
"Estonia","2009","Men","16-19","0.006"
"Estonia","2009","Men","20-24","0.016"
"Estonia","2009","Men","25-29","0.029"
"Estonia","2009","Men","30-34","0.035"
"Estonia","2009","Men","35-39","0.022"
"Estonia","2009","Men","40-44","0.029"
"Estonia","2009","Men","45-49","0.039"
"Estonia","2009","Men","50-54","0.088"
"Estonia","2009","Men","55-59","0.089"
"Estonia","2009","Men","60-64","0.094"
"Estonia","2009","Men","65-69","0.121"
"Estonia","2009","Men","70-74","0.187"
"Estonia","2009","Men","75-79","0.264"
"Estonia","2009","Men","80-84","0.306"
"Estonia","2009","Men","85+","0.455"
"Finland","2009","Women","16-19","0.032"
"Finland","2009","Women","20-24","0.019"
"Finland","2009","Women","25-29","0.016"
"Finland","2009","Women","30-34","0.008"
"Finland","2009","Women","35-39","0.027"
"Finland","2009","Women","40-44","0.048"
"Finland","2009","Women","45-49","0.043"
"Finland","2009","Women","50-54","0.084"
"Finland","2009","Women","55-59","0.115"
"Finland","2009","Women","60-64","0.074"
"Finland","2009","Women","65-69","0.103"
"Finland","2009","Women","70-74","0.118"
"Finland","2009","Women","75-79","0.211"
"Finland","2009","Women","80-84","0.341"
"Finland","2009","Women","85+","0.393"
"Finland","2009","Men","16-19","0.008"
"Finland","2009","Men","20-24","0.018"
"Finland","2009","Men","25-29","0.029"
"Finland","2009","Men","30-34","0.026"
"Finland","2009","Men","35-39","0.053"
"Finland","2009","Men","40-44","0.044"
"Finland","2009","Men","45-49","0.059"
"Finland","2009","Men","50-54","0.054"
"Finland","2009","Men","55-59","0.133"
"Finland","2009","Men","60-64","0.073"
"Finland","2009","Men","65-69","0.097"
"Finland","2009","Men","70-74","0.153"
"Finland","2009","Men","75-79","0.147"
"Finland","2009","Men","80-84","0.272"
"Finland","2009","Men","85+","0.342"
"France","2009","Women","16-19","0.02"
"France","2009","Women","20-24","0.012"
"France","2009","Women","25-29","0.011"
"France","2009","Women","30-34","0.021"
"France","2009","Women","35-39","0.034"
"France","2009","Women","40-44","0.036"
"France","2009","Women","45-49","0.048"
"France","2009","Women","50-54","0.086"
"France","2009","Women","55-59","0.114"
"France","2009","Women","60-64","0.092"
"France","2009","Women","65-69","0.133"
"France","2009","Women","70-74","0.18"
"France","2009","Women","75-79","0.231"
"France","2009","Women","80-84","0.368"
"France","2009","Women","85+","0.438"
"France","2009","Men","16-19","0.018"
"France","2009","Men","20-24","0.012"
"France","2009","Men","25-29","0.013"
"France","2009","Men","30-34","0.025"
"France","2009","Men","35-39","0.042"
"France","2009","Men","40-44","0.052"
"France","2009","Men","45-49","0.06"
"France","2009","Men","50-54","0.085"
"France","2009","Men","55-59","0.096"
"France","2009","Men","60-64","0.102"
"France","2009","Men","65-69","0.116"
"France","2009","Men","70-74","0.178"
"France","2009","Men","75-79","0.232"
"France","2009","Men","80-84","0.33"
"France","2009","Men","85+","0.426"
"Germany","2009","Women","16-19","0.01"
"Germany","2009","Women","20-24","0.014"
"Germany","2009","Women","25-29","0.018"
"Germany","2009","Women","30-34","0.03"
"Germany","2009","Women","35-39","0.038"
"Germany","2009","Women","40-44","0.049"
"Germany","2009","Women","45-49","0.074"
"Germany","2009","Women","50-54","0.096"
"Germany","2009","Women","55-59","0.158"
"Germany","2009","Women","60-64","0.131"
"Germany","2009","Women","65-69","0.147"
"Germany","2009","Women","70-74","0.18"
"Germany","2009","Women","75-79","0.249"
"Germany","2009","Women","80-84","0.333"
"Germany","2009","Women","85+","0.586"
"Germany","2009","Men","16-19","0.012"
"Germany","2009","Men","20-24","0.026"
"Germany","2009","Men","25-29","0.015"
"Germany","2009","Men","30-34","0.027"
"Germany","2009","Men","35-39","0.048"
"Germany","2009","Men","40-44","0.068"
"Germany","2009","Men","45-49","0.063"
"Germany","2009","Men","50-54","0.121"
"Germany","2009","Men","55-59","0.168"
"Germany","2009","Men","60-64","0.21"
"Germany","2009","Men","65-69","0.148"
"Germany","2009","Men","70-74","0.162"
"Germany","2009","Men","75-79","0.255"
"Germany","2009","Men","80-84","0.262"
"Germany","2009","Men","85+","0.311"
"Greece","2009","Women","16-19","0.001"
"Greece","2009","Women","20-24","0.001"
"Greece","2009","Women","25-29","0.009"
"Greece","2009","Women","30-34","0.012"
"Greece","2009","Women","35-39","0.006"
"Greece","2009","Women","40-44","0.026"
"Greece","2009","Women","45-49","0.037"
"Greece","2009","Women","50-54","0.019"
"Greece","2009","Women","55-59","0.045"
"Greece","2009","Women","60-64","0.093"
"Greece","2009","Women","65-69","0.159"
"Greece","2009","Women","70-74","0.233"
"Greece","2009","Women","75-79","0.309"
"Greece","2009","Women","80-84","0.429"
"Greece","2009","Women","85+","0.576"
"Greece","2009","Men","16-19","0"
"Greece","2009","Men","20-24","0.005"
"Greece","2009","Men","25-29","0.003"
"Greece","2009","Men","30-34","0.029"
"Greece","2009","Men","35-39","0.014"
"Greece","2009","Men","40-44","0.016"
"Greece","2009","Men","45-49","0.03"
"Greece","2009","Men","50-54","0.014"
"Greece","2009","Men","55-59","0.043"
"Greece","2009","Men","60-64","0.101"
"Greece","2009","Men","65-69","0.115"
"Greece","2009","Men","70-74","0.169"
"Greece","2009","Men","75-79","0.293"
"Greece","2009","Men","80-84","0.32"
"Greece","2009","Men","85+","0.501"
"Hungary","2009","Women","16-19","0.004"
"Hungary","2009","Women","20-24","0.012"
"Hungary","2009","Women","25-29","0.014"
"Hungary","2009","Women","30-34","0.012"
"Hungary","2009","Women","35-39","0.024"
"Hungary","2009","Women","40-44","0.038"
"Hungary","2009","Women","45-49","0.057"
"Hungary","2009","Women","50-54","0.095"
"Hungary","2009","Women","55-59","0.087"
"Hungary","2009","Women","60-64","0.108"
"Hungary","2009","Women","65-69","0.145"
"Hungary","2009","Women","70-74","0.196"
"Hungary","2009","Women","75-79","0.319"
"Hungary","2009","Women","80-84","0.384"
"Hungary","2009","Women","85+","0.413"
"Hungary","2009","Men","16-19","0.02"
"Hungary","2009","Men","20-24","0.008"
"Hungary","2009","Men","25-29","0.023"
"Hungary","2009","Men","30-34","0.017"
"Hungary","2009","Men","35-39","0.036"
"Hungary","2009","Men","40-44","0.049"
"Hungary","2009","Men","45-49","0.045"
"Hungary","2009","Men","50-54","0.078"
"Hungary","2009","Men","55-59","0.103"
"Hungary","2009","Men","60-64","0.143"
"Hungary","2009","Men","65-69","0.133"
"Hungary","2009","Men","70-74","0.187"
"Hungary","2009","Men","75-79","0.246"
"Hungary","2009","Men","80-84","0.275"
"Hungary","2009","Men","85+","0.385"
"Ireland","2009","Women","16-19","0.012"
"Ireland","2009","Women","20-24","0.043"
"Ireland","2009","Women","25-29","0.013"
"Ireland","2009","Women","30-34","0.029"
"Ireland","2009","Women","35-39","0.024"
"Ireland","2009","Women","40-44","0.012"
"Ireland","2009","Women","45-49","0.056"
"Ireland","2009","Women","50-54","0.059"
"Ireland","2009","Women","55-59","0.077"
"Ireland","2009","Women","60-64","0.075"
"Ireland","2009","Women","65-69","0.068"
"Ireland","2009","Women","70-74","0.144"
"Ireland","2009","Women","75-79","0.131"
"Ireland","2009","Women","80-84","0.232"
"Ireland","2009","Women","85+","0.248"
"Ireland","2009","Men","16-19","0.007"
"Ireland","2009","Men","20-24","0.036"
"Ireland","2009","Men","25-29","0.013"
"Ireland","2009","Men","30-34","0.057"
"Ireland","2009","Men","35-39","0.056"
"Ireland","2009","Men","40-44","0.017"
"Ireland","2009","Men","45-49","0.021"
"Ireland","2009","Men","50-54","0.065"
"Ireland","2009","Men","55-59","0.085"
"Ireland","2009","Men","60-64","0.1"
"Ireland","2009","Men","65-69","0.098"
"Ireland","2009","Men","70-74","0.078"
"Ireland","2009","Men","75-79","0.157"
"Ireland","2009","Men","80-84","0.132"
"Ireland","2009","Men","85+","0.208"
